TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
746.78,0,23,1,21.0,3,64.0,1.0,1699.81,0
82.00999999999999,0,34,1,23.0,3,156.0,1.0,287.46000000000004,1
476.99,1,36,2,23.0,3,187.0,1.0,1154.4799999999996,1
320.11,1,12,1,23.0,3,130.0,1.0,4076.48,2
333.39,1,30,0,68.0,0,35.0,1.0,10628.59,1
10.300000000000011,1,14,0,47.0,1,197.0,1.0,7801.32,0
737.46,0,0,1,53.0,0,75.0,4.0,634.1599999999999,2
416.55,1,28,2,33.0,1,73.0,1.0,922.96,1
84.91,1,33,2,18.0,3,68.0,1.0,1671.8599999999997,1
98.95,1,23,1,75.0,2,73.0,1.0,5670.82,0
18.139999999999983,0,25,0,58.0,2,47.99999999999999,1.0,6020.85,0
1154.79,1,8,0,51.0,0,108.0,1.0,6180.3,2
215.13,1,5,2,46.0,1,114.0,1.0,3956.69,2
218.57,0,22,1,62.0,0,102.0,1.0,13869.86,0
341.88,1,2,0,43.0,1,89.0,1.0,4159.52,2
691.92,1,4,2,19.0,3,61.0,1.0,1084.65,2
50.43000000000001,1,38,1,32.0,0,51.0,1.0,9794.26,1
440.43,1,7,1,78.0,2,23.0,1.0,5123.24,2
299.03,1,8,1,39.0,1,52.0,1.0,1381.2799999999995,2
1.9800000000000184,1,39,0,66.0,0,170.0,1.0,11619.1,1
173.45,1,30,0,31.0,1,161.0,1.0,9077.62,1
438.76,1,35,1,22.0,3,73.0,1.0,1824.19,1
519.62,0,42,2,71.0,2,40.000000000000014,1.0,4159.33,1
738.68,1,6,2,50.0,0,124.0,1.0,14352.33,2
151.14,1,22,2,64.0,2,38.0,1.0,2156.54,0
75.76999999999998,1,5,1,51.0,1,148.0,1.0,8361.7,2
444.52,1,21,2,27.0,1,17.0,1.0,5424.6,0
5.2900000000000205,1,16,2,52.0,0,276.0,1.0,11263.89,0
97.63,0,25,2,48.0,0,127.0,1.0,12467.31,0
256.95,1,36,1,26.0,1,71.0,1.0,2531.24,1
734.86,0,4,1,48.0,1,290.0,1.0,6242.03,2
1250.94,1,8,0,36.0,0,107.0,2.0,11565.97,2
84.28,1,22,1,39.0,0,142.0,1.0,13586.06,0
927.45,1,2,0,24.0,3,95.0,1.0,1161.84,2
202.49,0,41,0,48.0,1,69.0,1.0,7447.1,1
154.99,1,23,1,25.0,3,53.0,1.0,1419.31,0
481.53,1,1,1,58.0,2,277.0,1.0,6142.54,2
172.92,1,24,2,20.0,3,212.0,1.0,416.3699999999999,0
275.59,0,30,1,53.0,2,238.0,1.0,6313.22,1
207.2,1,8,2,60.0,1,133.0,1.0,8092.94,2
136.82,1,6,1,31.0,1,14.0,1.0,6229.13,2
624.0,1,15,1,26.0,1,132.0,5.0,4976.18,0
179.38,1,6,2,30.0,1,28.0,1.0,8741.51,2
10.149999999999975,1,2,0,59.0,0,58.0,5.0,7155.04,2
26.30000000000001,1,41,0,32.0,0,33.0,1.0,7473.73,1
319.5,0,41,1,29.0,1,69.0,1.0,2366.3,1
182.42,1,18,1,51.0,2,137.0,1.0,3051.29,0
716.6199999999999,1,1,0,44.0,0,241.0,1.0,6987.4,2
222.96,0,14,0,65.0,0,150.0,1.0,7370.41,0
79.76999999999998,1,37,0,68.0,2,167.0,1.0,5010.31,1
431.08,1,0,1,59.0,2,25.0,1.0,6760.22,2
592.24,1,40,0,52.0,0,140.0,1.0,9817.05,1
200.19,0,35,1,52.0,2,108.0,1.0,4389.96,1
297.5,0,18,1,73.0,2,80.0,1.0,6768.14,0
345.86,1,29,0,51.0,2,145.0,1.0,1504.6400000000003,1
343.88,1,26,2,63.0,2,97.0,1.0,6486.18,0
16.519999999999982,0,4,2,25.0,3,135.0,1.0,835.5299999999997,2
162.1,1,25,1,41.0,1,151.0,1.0,8576.65,0
36.120000000000005,1,15,2,22.0,3,234.0,1.0,1593.0299999999995,0
354.91,1,4,0,74.0,2,191.0,1.0,3872.55,2
38.410000000000025,1,10,0,40.0,0,117.0,1.0,9129.68,2
53.52000000000001,1,36,1,49.0,1,55.0,1.0,2227.49,1
498.59,1,30,2,57.0,2,138.0,1.0,2619.46,1
13.300000000000011,1,35,0,23.0,3,63.0,1.0,213.0,1
189.65,1,5,0,21.0,3,60.0,1.0,8457.09,2
255.32,1,3,0,80.0,2,27.0,1.0,6290.62,2
230.51,0,22,1,51.0,1,56.0,1.0,9522.37,0
237.74,1,40,0,61.0,0,152.0,1.0,11795.12,1
512.76,1,14,0,52.0,0,26.0,1.0,5121.36,0
151.36999999999998,1,3,0,54.0,1,53.0,1.0,8356.08,2
85.01000000000002,0,32,0,25.0,3,157.0,1.0,1299.4,1
444.47,1,38,2,57.0,2,61.0,1.0,6062.94,1
184.19,1,16,0,67.0,2,58.0,1.0,7588.67,0
879.25,0,22,2,24.0,3,137.0,1.0,125.85000000000036,0
55.97999999999999,0,18,1,24.0,3,87.0,1.0,7047.04,0
54.91,0,8,0,41.0,1,275.0,1.0,7927.27,2
1047.6899999999998,1,2,2,20.0,3,139.0,1.0,1889.78,2
393.74,1,5,2,26.0,3,90.0,1.0,1769.06,2
58.94,1,24,2,30.0,1,26.0,1.0,4575.98,0
515.57,1,8,0,27.0,1,56.0,1.0,9269.67,2
332.15,1,9,0,59.0,0,105.0,1.0,9749.46,2
177.94,1,25,2,19.0,3,173.0,1.0,123.23999999999978,0
68.68,1,34,2,49.0,1,141.0,1.0,4718.51,1
1431.54,1,32,2,20.0,3,84.0,1.0,1171.9799999999996,1
240.03,1,1,2,33.0,1,31.0,1.0,7807.73,2
168.34,1,31,0,64.0,2,240.0,1.0,7483.01,1
474.77,1,4,2,46.0,1,284.0,1.0,8494.53,2
451.7,1,6,2,29.0,1,103.0,1.0,8994.67,2
243.85,1,29,1,39.0,1,43.0,1.0,4576.78,1
5.759999999999991,1,15,1,38.0,1,164.0,1.0,5859.79,0
435.08,1,37,2,55.0,1,78.0,1.0,2103.41,1
127.78,1,24,0,20.0,3,170.0,1.0,1046.66,0
23.139999999999983,0,23,2,47.0,0,93.0,1.0,10536.54,0
545.87,1,24,1,27.0,1,41.0,1.0,4860.01,0
21.20999999999998,1,26,2,55.0,1,37.0,1.0,9575.42,0
423.53,0,18,1,50.0,0,81.0,1.0,5453.4,0
142.1,0,37,2,18.0,3,109.0,1.0,1545.6400000000003,1
1413.24,1,27,0,58.0,1,199.0,1.0,7272.01,0
114.15,1,1,0,19.0,3,52.0,1.0,1612.4,2
275.98,0,42,2,72.0,2,67.0,1.0,6151.05,1
590.68,1,42,1,27.0,3,23.0,1.0,852.1999999999998,1
152.42,1,38,0,42.0,0,176.0,1.0,9141.79,1
395.77,0,12,1,43.0,0,118.0,1.0,6425.99,2
615.16,1,4,2,26.0,3,140.0,1.0,214.60999999999967,2
207.82,0,19,2,19.0,3,30.0,1.0,229.02000000000044,0
220.52,1,39,0,57.0,2,152.0,1.0,1793.09,1
281.47,1,30,0,34.0,1,142.0,1.0,4437.48,1
57.91,0,34,1,58.0,1,97.0,1.0,3641.06,1
30.480000000000015,0,39,1,32.0,0,78.0,1.0,11481.85,1
1152.58,1,2,1,65.0,2,180.0,1.0,7567.17,2
453.09,1,38,1,48.0,0,97.0,1.0,6708.65,1
424.47,1,28,2,22.0,3,116.0,1.0,5491.55,1
228.4,1,29,0,67.0,0,116.0,1.0,9598.43,1
67.17000000000002,1,39,2,63.0,0,47.99999999999999,1.0,14410.44,1
284.89,1,1,2,53.0,0,115.0,1.0,9738.6,2
118.68999999999996,1,29,2,33.0,0,296.0,1.0,749.3400000000001,1
221.33,1,21,0,27.0,3,276.0,1.0,1185.4300000000003,0
252.31,0,39,0,26.0,3,172.0,1.0,1584.6,1
58.85,0,25,2,71.0,2,115.0,1.0,1789.8000000000002,0
194.68,1,22,2,32.0,0,165.0,1.0,14494.18,0
433.53,1,30,1,38.0,0,231.0,1.0,6368.32,1
178.26,1,28,0,59.0,2,59.0,1.0,1137.13,1
207.65,1,37,2,34.0,1,98.0,1.0,5143.8,1
237.0,1,40,2,49.0,0,115.0,1.0,14021.4,1
1169.59,1,27,2,28.0,3,114.0,1.0,5946.45,0
347.63,0,6,2,25.0,3,272.0,1.0,1400.04,2
517.68,1,29,0,31.0,0,24.0,1.0,11305.81,1
36.25,1,40,1,52.0,0,76.0,1.0,193.0600000000004,1
46.52999999999997,1,37,0,42.0,1,34.0,1.0,4468.12,1
207.47,1,24,0,53.0,0,12.0,1.0,1688.9,0
199.7,1,16,0,43.0,1,285.0,1.0,7574.45,0
307.89,0,26,2,62.0,2,90.0,1.0,2637.55,0
403.63,1,19,1,31.0,1,167.0,3.0,3304.02,0
20.06,1,22,0,27.0,3,144.0,1.0,445.21,0
236.57,1,34,0,79.0,2,112.0,1.0,3488.77,1
0.3199999999999932,1,4,0,39.0,1,136.0,1.0,7158.58,2
14.279999999999973,1,31,0,23.0,3,81.0,1.0,1597.5100000000002,1
232.35,0,1,1,33.0,1,153.0,1.0,4186.25,2
317.53,1,24,2,44.0,1,104.0,1.0,6237.68,0
74.67000000000002,1,16,0,43.0,1,283.0,1.0,3449.35,0
65.00999999999999,0,2,2,29.0,0,67.0,1.0,10235.19,2
0.4499999999999886,1,18,1,34.0,1,172.0,1.0,8670.23,0
364.13,1,13,0,63.0,0,61.0,1.0,8198.0,2
340.13,1,23,1,24.0,3,32.0,3.0,1149.7400000000002,0
15.810000000000002,1,28,1,69.0,0,11.0,4.0,8384.85,1
222.66,1,11,2,39.0,0,88.0,1.0,14466.38,2
638.24,1,31,1,48.0,1,64.0,1.0,5695.78,1
241.21,1,29,0,31.0,1,108.0,1.0,1220.8599999999997,1
171.16,1,27,2,51.0,2,42.0,1.0,6126.5,0
1360.67,1,33,1,29.0,1,118.0,1.0,2861.65,1
37.64999999999998,0,38,2,27.0,3,109.0,1.0,411.77999999999975,1
25.769999999999985,1,22,2,68.0,2,18.0,1.0,4331.54,0
789.8,1,17,0,40.0,0,94.0,1.0,13948.09,0
308.85,0,20,1,20.0,3,33.0,2.0,333.1899999999996,0
1454.52,1,24,0,27.0,3,20.0,1.0,1189.0300000000002,0
806.97,1,39,2,25.0,3,11.0,1.0,102.19999999999982,1
364.81,1,5,2,25.0,3,53.0,1.0,1145.23,2
490.82,1,18,0,26.0,1,114.0,1.0,8704.27,0
1021.38,1,11,1,61.0,0,125.0,1.0,6223.26,2
311.28,1,1,1,49.0,0,198.0,1.0,135.96000000000004,2
85.03,1,36,0,51.0,2,47.99999999999999,1.0,4597.57,1
307.75,1,11,1,64.0,0,63.0,1.0,1061.5799999999997,2
333.67,1,13,2,36.0,1,68.0,1.0,9238.08,2
589.89,1,17,1,56.0,1,213.0,3.0,9404.63,0
372.08,1,15,1,66.0,0,63.0,1.0,13330.74,0
502.9,0,14,2,26.0,3,141.0,1.0,341.2399999999998,0
103.81,1,28,0,36.0,0,34.0,1.0,7044.63,1
69.43,1,19,0,30.0,1,162.0,1.0,9281.85,0
110.4,0,36,0,56.0,0,62.0,1.0,8639.36,1
275.65,0,1,1,28.0,1,14.0,1.0,4957.57,2
336.01,1,7,2,63.0,0,121.0,4.0,9938.2,2
251.8,1,23,0,62.0,0,102.0,1.0,11796.66,0
334.07,1,27,1,59.0,1,200.0,1.0,7306.79,0
52.44,1,33,2,27.0,3,87.0,1.0,3157.75,1
1030.85,1,36,0,25.0,3,39.0,1.0,1941.8,1
141.37,1,10,2,46.0,1,77.0,1.0,1019.7699999999996,2
211.7,0,6,2,50.0,0,205.0,1.0,12272.78,2
61.400000000000006,1,38,1,41.0,1,20.0,2.0,7892.87,1
308.23,1,19,0,60.0,2,23.0,1.0,4150.63,0
111.41,1,6,1,21.0,3,181.0,1.0,1204.1099999999992,2
675.49,1,5,0,61.0,2,159.0,1.0,1893.0,2
29.71999999999997,1,35,0,26.0,3,38.0,1.0,1059.6199999999994,1
301.73,1,40,2,67.0,0,163.0,1.0,990.7399999999998,1
294.61,1,29,1,60.0,2,74.0,1.0,7375.59,1
106.43,0,31,0,52.0,1,164.0,1.0,9403.12,1
381.52,1,39,2,36.0,0,79.0,1.0,5798.92,1
1142.76,0,15,2,25.0,3,71.0,1.0,1498.9300000000003,0
5.660000000000025,1,14,1,40.0,1,33.0,1.0,5434.64,0
209.09,1,41,0,48.0,0,203.0,1.0,9100.81,1
521.81,1,41,0,47.0,1,34.0,1.0,4750.96,1
588.36,1,5,2,33.0,1,134.0,1.0,8434.99,2
146.67,1,0,2,20.0,3,273.0,1.0,1569.75,2
176.52,0,36,2,73.0,2,94.0,5.0,7132.08,1
57.34,1,1,2,27.0,3,81.0,1.0,1100.6400000000003,2
294.77,1,30,2,77.0,2,101.0,1.0,2272.17,1
881.3200000000002,1,12,2,31.0,1,59.0,1.0,2287.93,2
162.59,1,16,1,64.0,2,19.0,1.0,7104.83,0
56.150000000000006,1,26,1,31.0,0,77.0,1.0,13265.92,0
524.55,1,12,0,39.0,0,175.0,1.0,8292.75,2
535.4,1,36,1,23.0,3,110.0,1.0,651.8400000000001,1
56.84,1,33,0,45.0,1,185.0,1.0,7977.78,1
135.94000000000003,1,15,1,71.0,2,258.0,1.0,4710.21,0
47.1,0,42,1,42.0,0,178.0,1.0,6308.07,1
124.05,0,0,1,61.0,0,220.0,1.0,7009.54,2
802.89,1,6,0,19.0,3,175.0,1.0,1973.63,2
193.16,1,5,0,64.0,2,109.0,1.0,2304.56,2
541.52,0,16,1,48.0,1,161.0,1.0,6087.24,0
20.170000000000016,1,35,0,77.0,2,86.0,1.0,3869.37,1
35.98000000000002,0,26,1,40.0,0,133.0,1.0,11147.34,0
273.24,1,14,1,51.0,2,173.0,1.0,2202.21,0
663.45,1,0,0,67.0,2,147.0,1.0,5897.29,2
343.86,1,5,1,57.0,1,70.0,1.0,3278.65,2
69.38,1,11,1,69.0,0,280.0,2.0,12072.11,2
75.43,1,14,0,77.0,2,266.0,1.0,1441.8599999999997,0
414.64,1,23,1,32.0,0,74.0,1.0,7253.22,0
86.79000000000005,1,13,1,33.0,0,166.0,1.0,8795.37,2
1105.88,1,29,0,34.0,1,36.0,1.0,2636.32,1
14.100000000000025,1,21,1,45.0,1,73.0,1.0,6949.21,0
63.329999999999984,0,21,1,23.0,3,124.0,1.0,792.3299999999999,0
606.27,1,21,1,29.0,0,42.0,1.0,9668.78,0
4.470000000000027,1,3,1,27.0,3,132.0,1.0,1381.75,2
289.01,1,24,2,66.0,2,96.0,1.0,4226.26,0
338.69,1,41,1,18.0,3,169.0,1.0,1137.89,1
97.73000000000002,1,34,1,69.0,0,156.0,1.0,7885.21,1
1021.16,1,0,0,20.0,3,104.0,1.0,9427.06,2
27.610000000000014,0,13,0,54.0,2,26.0,1.0,3679.64,2
284.17,1,22,0,51.0,2,189.0,1.0,3479.56,0
76.20999999999998,1,20,1,22.0,3,69.0,1.0,664.9300000000003,0
334.79,0,10,1,69.0,0,292.0,1.0,624.0900000000001,2
584.51,1,10,0,74.0,2,76.0,1.0,3254.56,2
432.18,1,19,1,18.0,3,162.0,1.0,678.8299999999999,0
134.55,1,38,2,59.0,0,165.0,1.0,14852.42,1
61.66,1,34,0,26.0,3,86.0,1.0,5705.4,1
12.350000000000025,1,14,1,25.0,3,22.0,1.0,1846.85,0
213.25,1,37,1,25.0,3,63.0,1.0,677.79,1
34.93000000000001,1,8,1,31.0,1,72.0,1.0,2810.37,2
959.48,1,24,1,67.0,0,36.0,1.0,10631.43,0
335.68,1,40,2,24.0,3,142.0,1.0,1188.9499999999998,1
423.96,1,36,0,43.0,0,75.0,1.0,8374.38,1
361.38,0,25,2,72.0,2,71.0,3.0,4972.92,0
220.82,1,21,1,42.0,1,31.0,1.0,4298.13,0
717.36,0,36,2,22.0,3,138.0,1.0,514.8800000000001,1
406.12,1,15,0,42.0,0,106.0,1.0,10501.53,0
427.83,1,31,0,47.0,1,29.0,1.0,3293.06,1
416.62,0,3,2,26.0,3,67.0,1.0,9700.9,2
21.899999999999977,1,31,0,28.0,3,30.0,1.0,1052.27,1
717.74,0,34,2,42.0,1,168.0,1.0,8375.16,1
393.68,1,36,0,55.0,0,141.0,1.0,10135.88,1
281.91,1,10,1,25.0,3,269.0,1.0,225.52999999999972,2
239.85,1,40,0,70.0,2,50.0,1.0,1477.63,1
237.84,1,26,1,26.0,3,16.0,1.0,8932.39,0
459.29,0,18,2,64.0,2,109.0,1.0,1006.12,0
196.49,1,28,1,41.0,1,65.0,1.0,7516.56,1
21.230000000000015,1,41,0,23.0,3,103.0,4.0,319.1800000000003,1
95.23000000000002,1,10,2,20.0,3,60.0,3.0,966.88,2
344.87,1,15,1,58.0,2,25.0,1.0,7447.44,0
129.62,0,38,0,23.0,3,124.0,1.0,620.2799999999997,1
16.53000000000003,1,15,0,21.0,3,220.0,1.0,707.9499999999998,0
277.02,0,10,0,46.0,0,227.0,1.0,8586.38,2
13.019999999999982,1,5,1,51.0,0,42.0,1.0,6076.45,2
199.02,1,22,0,22.0,3,185.0,1.0,793.6300000000001,0
684.5,1,13,1,29.0,0,76.0,1.0,6258.63,2
1173.74,0,41,2,61.0,0,61.0,1.0,10456.24,1
45.920000000000016,1,26,0,26.0,3,23.0,1.0,544.5599999999995,0
761.73,1,8,0,19.0,3,27.0,1.0,151.27999999999977,2
331.38,1,24,0,42.0,1,122.0,1.0,844.5500000000002,0
602.8,1,3,1,60.0,2,173.0,1.0,7417.69,2
64.12,0,16,1,57.0,0,222.0,1.0,1029.09,0
57.38,1,18,2,28.0,3,86.0,1.0,899.5200000000004,0
94.64,0,27,0,28.0,3,144.0,1.0,586.7600000000002,0
155.56,0,2,1,19.0,3,64.0,1.0,129.78999999999996,2
301.39,0,10,2,47.0,0,104.0,1.0,10548.58,2
136.31,1,26,2,74.0,2,65.0,1.0,4384.95,0
4.389999999999986,1,30,0,26.0,3,63.0,1.0,1429.6099999999997,1
429.25,1,39,2,29.0,1,107.0,1.0,5019.68,1
138.54,0,2,1,60.0,1,93.0,1.0,8274.77,2
33.03000000000003,1,42,1,21.0,3,28.0,1.0,935.88,1
76.38999999999996,1,34,2,30.0,0,80.0,1.0,11584.32,1
25.319999999999997,1,28,0,19.0,3,25.0,1.0,1642.34,1
330.91,1,18,0,36.0,1,28.0,1.0,6481.35,0
153.55,1,10,2,37.0,0,16.0,1.0,5619.91,2
217.61,1,29,2,27.0,3,120.0,1.0,1661.1,1
131.69,0,10,1,53.0,1,59.0,1.0,2958.43,2
953.17,1,33,2,60.0,2,84.0,1.0,3506.11,1
68.49000000000001,1,26,2,67.0,2,49.0,1.0,6683.31,0
1493.0000000000002,1,7,0,69.0,2,151.0,1.0,1619.16,2
470.62,1,40,1,57.0,0,127.0,1.0,12470.62,1
385.35,1,24,1,38.0,0,269.0,1.0,5184.13,0
74.72,1,31,2,26.0,3,132.0,1.0,165.75,1
352.03,0,31,2,27.0,3,219.0,1.0,4846.68,1
275.87,1,39,0,25.0,3,112.0,1.0,1697.58,1
90.94,0,7,0,63.0,2,56.0,1.0,3896.08,2
206.25,1,3,0,74.0,2,56.0,1.0,3651.07,2
116.75999999999996,1,30,0,51.0,1,212.0,1.0,4480.43,1
91.5,1,29,0,47.0,0,77.0,1.0,667.6599999999999,1
489.31,1,21,1,43.0,1,36.0,1.0,5595.22,0
1664.33,1,35,1,18.0,3,65.0,1.0,1588.31,1
414.49,0,31,2,58.0,0,108.0,1.0,12709.58,1
315.13,1,29,1,30.0,1,143.0,1.0,6570.94,1
28.379999999999995,1,40,1,45.0,0,260.0,1.0,8892.62,1
456.05,1,11,1,68.0,0,20.0,1.0,11729.51,2
277.22,1,18,1,35.0,0,41.0,1.0,12104.51,0
54.84,1,18,2,52.0,2,124.0,1.0,3495.51,0
29.920000000000016,0,10,2,68.0,0,63.0,1.0,7855.01,2
133.06000000000003,1,19,2,35.0,1,143.0,1.0,8843.44,0
332.06,1,39,0,29.0,0,221.0,4.0,11826.52,1
14.339999999999977,0,22,2,67.0,2,24.0,1.0,7932.51,0
468.32,1,14,2,69.0,2,152.0,1.0,4710.04,0
582.17,1,40,1,57.0,1,135.0,1.0,7310.83,1
245.62,1,35,1,23.0,3,127.0,1.0,1879.82,1
981.9,0,3,2,43.0,0,112.0,1.0,9018.33,2
83.6,1,38,0,47.0,0,192.0,1.0,13899.24,1
331.22,0,28,1,61.0,0,161.0,1.0,12613.25,1
57.49000000000001,0,11,2,24.0,3,177.0,1.0,765.1499999999996,2
85.57999999999998,1,13,0,55.0,1,60.0,1.0,7794.84,2
157.56,1,16,1,43.0,0,159.0,1.0,7541.16,0
230.3,1,7,2,46.0,1,24.0,1.0,8356.88,2
305.92,1,12,0,72.0,2,88.0,1.0,1445.4700000000005,2
942.7,1,4,2,35.0,1,29.0,1.0,5141.32,2
116.32999999999998,1,14,1,27.0,3,144.0,1.0,1696.15,0
537.71,0,23,2,19.0,3,175.0,1.0,1806.08,0
538.17,0,42,1,27.0,1,252.0,1.0,5908.04,1
219.44,1,42,2,42.0,1,23.0,1.0,4207.27,1
61.620000000000005,1,24,2,57.0,0,19.0,1.0,8365.37,0
58.77000000000001,1,22,2,27.0,1,191.0,1.0,7261.7,0
538.13,1,5,0,62.0,2,165.0,1.0,5008.59,2
177.05,1,30,1,24.0,3,235.0,1.0,4287.82,1
403.01,1,42,2,63.0,0,286.0,3.0,10513.52,1
719.76,1,37,1,19.0,3,190.0,1.0,690.5200000000004,1
163.22,1,24,2,26.0,3,217.0,1.0,1788.27,0
242.85,1,35,2,42.0,1,93.0,1.0,4672.8,1
291.22,0,3,2,41.0,1,100.0,1.0,3677.63,2
56.52000000000001,1,29,0,42.0,1,152.0,1.0,6911.2,1
195.8,1,33,2,39.0,0,186.0,1.0,12027.68,1
66.75999999999996,0,2,1,36.0,0,44.0,1.0,184.72000000000023,2
190.9,1,17,2,28.0,3,40.000000000000014,1.0,101.25,0
106.99,1,29,1,38.0,1,152.0,1.0,5771.4,1
655.81,1,29,0,55.0,2,164.0,2.0,4539.99,1
107.10000000000002,0,30,2,25.0,3,175.0,1.0,193.80000000000015,1
79.92000000000002,1,24,0,44.0,1,274.0,2.0,9138.76,0
430.83,1,20,1,18.0,3,292.0,1.0,941.4899999999998,0
235.34,1,42,1,26.0,3,68.0,1.0,566.8299999999999,1
86.35,0,16,1,52.0,2,24.0,1.0,1550.48,0
337.99,1,7,0,70.0,0,115.0,1.0,9038.63,2
577.13,0,38,1,40.0,1,66.0,1.0,6640.51,1
213.33,1,29,0,52.0,2,161.0,1.0,5400.44,1
54.52000000000001,1,16,1,32.0,0,164.0,1.0,6980.98,0
100.13,1,10,1,57.0,0,168.0,1.0,5209.16,2
883.9200000000001,0,40,2,53.0,2,129.0,1.0,2342.64,1
69.80000000000001,0,27,1,27.0,3,138.0,1.0,136.77000000000044,0
768.94,1,16,1,64.0,2,53.0,1.0,6860.18,0
179.62,1,40,2,24.0,3,119.0,1.0,409.2600000000002,1
425.91,1,17,0,23.0,3,47.0,1.0,383.5799999999999,0
263.34,1,10,0,64.0,2,55.0,1.0,2411.02,2
113.03,0,40,2,36.0,0,12.0,1.0,6756.13,1
11.019999999999982,1,2,2,42.0,0,42.0,1.0,7879.66,2
865.1700000000001,1,15,1,24.0,3,161.0,1.0,9297.5,0
152.0,1,0,0,51.0,1,63.0,1.0,7531.43,2
270.39,1,17,0,25.0,3,104.0,1.0,899.1499999999996,0
246.41,1,11,0,54.0,2,23.0,1.0,1431.6,2
336.84,1,42,0,22.0,3,100.0,1.0,4500.26,1
261.45,0,28,2,50.0,1,96.0,1.0,6735.74,1
99.98000000000002,0,42,2,73.0,2,152.0,1.0,3037.97,1
400.69,1,19,2,32.0,1,26.0,1.0,9040.33,0
411.47,1,13,0,26.0,3,120.0,1.0,796.6300000000001,2
204.63,1,19,2,52.0,1,92.0,1.0,9199.52,0
421.56,1,38,2,53.0,1,144.0,1.0,8037.87,1
193.38,1,22,0,18.0,3,285.0,1.0,1081.79,0
377.04,1,6,0,34.0,1,64.0,1.0,3812.87,2
54.1,0,4,1,28.0,1,17.0,1.0,940.91,2
18.100000000000023,1,21,0,57.0,2,66.0,1.0,6474.34,0
408.62,0,13,2,48.0,1,159.0,1.0,2498.48,2
162.1,1,3,1,64.0,0,221.0,1.0,9578.74,2
165.31,1,4,0,49.0,0,28.0,1.0,7346.66,2
267.48,1,0,0,21.0,3,159.0,2.0,811.8599999999997,2
856.9000000000001,1,27,1,36.0,1,150.0,1.0,8579.69,0
433.9,1,0,2,65.0,0,37.0,1.0,9013.1,2
271.22,0,21,0,45.0,0,87.0,1.0,6863.02,0
307.68,0,11,2,75.0,2,162.0,1.0,2052.84,2
348.17,1,12,0,21.0,3,181.0,1.0,1887.84,2
43.1,1,10,1,25.0,3,102.0,1.0,6944.9,2
557.78,0,31,1,26.0,3,102.0,1.0,1289.48,1
325.6,1,9,0,69.0,0,88.0,1.0,13777.1,2
235.83,0,22,2,53.0,1,169.0,1.0,4120.75,0
603.54,1,0,2,44.0,0,26.0,1.0,10517.47,2
270.25,1,40,0,31.0,1,42.0,1.0,5414.97,1
123.38,1,34,2,59.0,0,40.000000000000014,1.0,13542.41,1
577.12,1,41,0,39.0,1,69.0,1.0,5265.88,1
92.24,1,30,1,60.0,1,93.0,1.0,6937.48,1
856.21,0,7,1,33.0,0,109.0,1.0,12690.79,2
251.54,1,40,1,48.0,0,177.0,1.0,254.75,1
28.629999999999995,1,36,1,56.0,2,146.0,1.0,3382.91,1
185.97,1,10,2,23.0,3,19.0,1.0,1776.91,2
243.08,0,17,2,24.0,3,93.0,1.0,131.25,0
